Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
500150,"8054EK A 18    SW-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,162900,0,255900,501 WINDSOR AVE. NW,Land    R - Residential,,TV,2017
500160,"8054EK B 1    SW-12-20-3-5    6,780 Sq. Feet",T,2,Residential,I  Individual,95900,104600,0,200500,502 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
500170,"8054EK B 2    SW-12-20-3-5    6,780 Sq. Feet",T,2,Residential,I  Individual,95900,136700,0,232600,504 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
500180,"8054EK B 3    SW-12-20-3-5    13,560 Sq. Feet",T,2,Residential,I  Individual,112700,80500,0,193200,156 JOHN ST. N.W.,Land    R - Residential,,TV,2017
500200,8054EK B 4    SW-12-20-3-5    2.00 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,197900,465500,0,663400,514 WINDSOR AVE. N.W.,Land    NR - Non Residential,,TV,2017
500250,8054EK B 5    SW-12-20-3-5    2.00 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,197900,123200,0,321100,526 WINDSOR AVE. N.W.,Land    NR - Non Residential,,TV,2017
500300,"7710288 A 5    SW-12-20-3-5    2,940 Sq. Feet",T,2,Residential,I  Individual,61100,122600,0,183700,512 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
500310,"7710288 A 4    SW-12-20-3-5    2,160 Sq. Feet",T,2,Residential,I  Individual,44900,123200,0,168100,514 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
500320,"7710288 A 3    SW-12-20-3-5    2,160 Sq. Feet",T,2,Residential,I  Individual,44900,131100,0,176000,516 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
500330,"7710288 A 2    SW-12-20-3-5    2,940 Sq. Feet",T,2,Residential,I  Individual,61100,122100,0,183200,518 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
500340,"7710288 A 1    SE-12-20-3-5    7,970 Sq. Feet",T,2,Residential,I  Individual,100300,180500,0,280800,102 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
600010,"2474DN A 1    SE-12-20-3-5    8,780 Sq. Feet",T,2,Residential,I  Individual,24360,64900,0,89260,146 MAIN ST. N.W.,Land    R - Residential,,TV,2017
600010,"2474DN A 1    SE-12-20-3-5    8,780 Sq. Feet",T,3,Commercial,I  Individual,56840,121200,0,178040,146 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
600015,2474DN 10'A 10    SE-12-20-3-5    250 Sq. Feet,T,3,Commercial,I  Individual,2500,0,0,2500,103 EDGAR AVE. N.W.,Land    NR - Non Residential,,TV,2017
600020,"2474DN A 1-3    SE-12-20-3-5    5,592 Sq. Feet",T,3,Commercial,I  Individual,57300,210000,0,267300,105 EDGAR AVE. N.W.,Land    NR - Non Residential,,TV,2017
600030,"0311914 26 34    SE-12-20-3-5    7,039 Sq. Feet",T,3,Commercial,I  Individual,73100,234400,0,307500,140 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
600040,"0311914 26 35    SE-12-20-3-5    9,513 Sq. Feet",T,3,Commercial,I  Individual,93100,0,0,93100,136 Main Street NW,Land    NR - Non Residential,,TV,2017
600050,"2474DN  6,7    SE-12-20-3-5    9,780 Sq. Feet",T,3,Commercial,I  Individual,85900,118800,0,204700,132 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
600060,"2474DN  8-10    SE-12-20-3-5    12,410 Sq. Feet",T,3,Commercial,I  Individual,90500,227200,0,317700,128 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
600070,"2474DN  10-13    SE-12-20-3-5    14,850 Sq. Feet",T,3,Commercial,I  Individual,94200,469000,0,563200,118 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
600080,"2474DN  14,15    SE-12-20-3-5    9,776 Sq. Feet",T,3,Commercial,I  Individual,148500,0,0,148500,112 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
600090,"2474DN  16,17    SE-12-20-3-5    9,776 Sq. Feet",T,3,Commercial,I  Individual,148500,0,0,148500,108 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
600100,"2474DN  18,19    SE-12-20-3-5    9,780 Sq. Feet",T,3,Commercial,I  Individual,85900,396500,0,482400,104 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
600105,"2474DN  20    SE-12-20-3-5    6,020 Sq. Feet",T,3,Commercial,I  Individual,67800,0,0,67800,102 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
600110,"2474DN  21-23    SE-12-20-3-5    15,040 Sq. Feet",T,3,Commercial,I  Individual,94500,378800,0,473300,104 SUNSET BLVD. N.W.,Land    NR - Non Residential,,TV,2017
600120,"2474DN  24    SE-12-20-3-5    4,890 Sq. Feet",T,3,Commercial,I  Individual,72400,0,0,72400,110 SUNSET BLVD. N.W.,Land    NR - Non Residential,,TV,2017
600130,"2474DN  25,26    SE-12-20-3-5    9,780 Sq. Feet",T,3,Commercial,I  Individual,85900,261000,0,346900,112 SUNSET BLVD. N.W.,Land    NR - Non Residential,,TV,2017
600140,"2474DN  27,28    SE-12-20-3-5    9,780 Sq. Feet",T,3,Commercial,I  Individual,85900,68200,0,154100,116 SUNSET BLVD. N.W.,Land    NR - Non Residential,,TV,2017
600150,"2474DN  29    SE-12-20-3-5    4,890 Sq. Feet",T,3,Commercial,I  Individual,72400,0,0,72400,120 SUNSET BLVD. N.W.,Land    NR - Non Residential,,TV,2017
600154,"2474DN  30,31    SE-12-20-3-5    9,780 Sq. Feet",T,3,Commercial,I  Individual,75100,98800,0,173900,122 SUNSET BLVD. N.W.,Land    NR - Non Residential,,TV,2017
600157,"2474DN  32    SE-12-20-3-5    4,890 Sq. Feet",T,3,Commercial,I  Individual,72400,0,0,72400,126 SUNSET BLVD. N.W.,Land    NR - Non Residential,,TV,2017
600160,"2474DN  33    SE-12-20-3-5    7,520 Sq. Feet",T,2,Residential,I  Individual,22370,43400,0,65770,130 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
600160,"2474DN  33    SE-12-20-3-5    7,520 Sq. Feet",E,11,Institutional,I  Individual,67130,117800,0,184930,130 SUNSET BLVD. N.W.,Land    NR - Non Residential,,TV,2017
602010,"7423DQ 2 1-3    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,94500,81100,0,175600,318 MAIN ST. N.W.,Land    R - Residential,,TV,2017
602020,"7423DQ 2 4,5    SE-12-20-3-5    6,000 Sq. Feet",T,3,Commercial,I  Individual,84400,88900,0,173300,314 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
602040,"7423DQ 2 6-9    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,100400,124000,0,224400,306 MAIN ST. N.W.,Land    R - Residential,,TV,2017
602050,"7423DQ 2 10,11    SE-12-20-3-5    7,080 Sq. Feet",T,3,Commercial,I  Individual,73200,257100,0,330300,302 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
602060,"8054EK 2 12,E13    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,83700,139000,0,222700,108 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
602070,"8054EK 2 13,14    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,83700,197300,0,281000,110 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
602080,"8054EK 2 15,16    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,90800,177300,0,268100,112 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
602090,"8054EK 2 17,P18    SE-12-20-3-5    5,020 Sq. Feet",T,2,Residential,I  Individual,73800,239200,0,313000,114 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
602100,"8054EK 2 P18,19    SE-12-20-3-5    3,960 Sq. Feet",T,2,Residential,I  Individual,59700,74800,0,134500,116 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
602110,"8054EK 2 19,20    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,83700,218500,0,302200,118 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
602120,"8054EK 2 21    SE-12-20-3-5    3,960 Sq. Feet",T,2,Residential,I  Individual,59700,169700,0,229400,120 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
602130,"8054EK 2 22,23    SE-12-20-3-5    7,520 Sq. Feet",T,2,Residential,I  Individual,89500,31400,0,120900,122 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
602140,"8054EK 2 23,24    SE-12-20-3-5    3,400 Sq. Feet",T,2,Residential,I  Individual,50300,85600,0,135900,124 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
602150,"8054EK 2 25-W27    SE-12-20-3-5    14,470 Sq. Feet",E,11,Institutional,I  Individual,103400,481700,0,585100,125 ROYAL AVE. N.W.,Land    NR - Non Residential,,TV,2017
602160,"8054EK 2 27-29    SE-12-20-3-5    9,220 Sq. Feet",T,2,Residential,I  Individual,95200,124300,0,219500,115 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
602170,"8054EK 2 29-31    SE-12-20-3-5    10,800 Sq. Feet",T,2,Residential,I  Individual,94000,210700,0,304700,113 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
602180,"8054EK 2 31,32    SE-12-20-3-5    7,060 Sq. Feet",T,2,Residential,I  Individual,87900,176000,0,263900,111 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
602190,"8054EK 2 33,P34    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,88400,112000,0,200400,109 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
602200,"8054EK 2 34,35    SE-12-20-3-5    7,060 Sq. Feet",T,2,Residential,I  Individual,87900,104300,0,192200,107 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
602210,"8054EK 2 36    SE-12-20-3-5    4,750 Sq. Feet",T,2,Residential,I  Individual,70900,208600,0,279500,105 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
603010,"7423DQ 3 1-5    SE-12-20-3-5    15,000 Sq. Feet",T,3,Commercial,C  Corporation,94400,81000,0,175400,220 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
603030,"7423DQ 3 6,7    SE-12-20-3-5    6,000 Sq. Feet",T,3,Commercial,C  Corporation,67700,19900,0,87600,210 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
603040,"7423DQ 3 8,9    SE-12-20-3-5    6,000 Sq. Feet",T,3,Commercial,I  Individual,84400,160300,0,244700,206 MAIN ST. N.W.,Land    NR - Non Residential,,TV,2017
603050,"7423DQ 3 10,11    SE-12-20-3-5    6,000 Sq. Feet",T,3,Commercial,I  Individual,67700,281300,0,349000,202 MAIN STREET NORTH WEST,Land    NR - Non Residential,,TV,2017
603060,"2229EW 3 12    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,137600,0,223000,108 EDGAR AVE. N.W.,Land    R - Residential,,TV,2017
603070,"2229EW 3 13    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,105100,0,190500,110 EDGAR AVE. N.W.,Land    R - Residential,,TV,2017
603080,"2229EW 3 14,15    SE-12-20-3-5    8,160 Sq. Feet",T,2,Residential,I  Individual,91700,174400,0,266100,114 EDGAR AVE. N.W.,Land    R - Residential,,TV,2017
603090,"2229EW 3 16,17    SE-12-20-3-5    8,060 Sq. Feet",T,2,Residential,I  Individual,91300,156800,0,248100,118 EDGAR AVE. N.W.,Land    R - Residential,,TV,2017
603100,"2229EW 3 18    SE-12-20-3-5    4,160 Sq. Feet",T,2,Residential,I  Individual,63100,73800,0,136900,120 EDGAR AVE. N.W.,Land    R - Residential,,TV,2017
603110,"2229EW 3 19,P20    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,89600,234600,0,324200,122 EDGAR AVE. N.W.,Land    R - Residential,,TV,2017
603120,"2229EW 3 PT20    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,214000,0,299400,124 EDGAR AVE. N.W.,Land    R - Residential,,TV,2017
603130,"2229EW 3 21    SE-12-20-3-5    7,060 Sq. Feet",T,2,Residential,I  Individual,87900,100700,0,188600,201 HUBERT ST. N.W.,Land    R - Residential,,TV,2017
603140,"2229EW 3 22    SE-12-20-3-5    5,290 Sq. Feet",T,2,Residential,I  Individual,76700,108300,0,185000,121 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
603150,"2229EW 3 23    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,85900,256700,0,342600,119 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
603160,"2229EW 3 24    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,85900,118800,0,204700,117 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
603170,"2229EW 3 25    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,75300,119200,0,194500,115 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
603175,"2229EW 3 25-27    SE-12-20-3-5    9,550 Sq. Feet",T,2,Residential,I  Individual,96400,41200,0,137600,113 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
603190,"2229EW 3 28,29    SE-12-20-3-5    8,514 Sq. Feet",T,2,Residential,I  Individual,92900,101900,0,194800,109 FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
603200,"2229EW 3 W.30    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,59300,152800,0,212100,107B FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
603210,"2229EW 3 E.30    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,59300,152800,0,212100,107A FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
603220,"2229EW 3 W31    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,59300,155700,0,215000,105B FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
603230,"2229EW 3 E31    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,59300,149700,0,209000,105A FRONTENAC AVE. N.W.,Land    R - Residential,,TV,2017
604010,"7423DQ 4 1,2    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,90800,140200,0,231000,210 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604020,"7423DQ 4 3    SE-12-20-3-5    3,960 Sq. Feet",T,2,Residential,I  Individual,59700,50200,0,109900,212 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604030,"7423DQ 4 4,P5    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,83700,116700,0,200400,214 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604040,"7423DQ 4 W5,6    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,83700,182600,0,266300,216 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604050,"7423DQ 4 7    SE-12-20-3-5    3,960 Sq. Feet",T,2,Residential,I  Individual,59700,37300,0,97000,218 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604060,"7423DQ 4 8    SE-12-20-3-5    3,960 Sq. Feet",T,2,Residential,I  Individual,59700,39800,0,99500,220 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604070,"7423DQ 4 9,10    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,90800,81600,0,172400,222 SUNSET BLVD. NW,Land    R - Residential,,TV,2017
604080,"7423DQ 4 11-12    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,90800,150900,0,241700,224 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604090,"7423DQ 4 13    SE-12-20-3-5    6,360 Sq. Feet",T,2,Residential,I  Individual,85600,113700,0,199300,226 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604100,"8054EK 4 14    SE-12-20-3-5    5,880 Sq. Feet",T,2,Residential,I  Individual,88900,159600,0,248500,202 Sunset Blvd. N.W.,Land    R - Residential,,TV,2017
604105,"8054EK 4 14,15    SE-12-20-3-5    6,120 Sq. Feet",T,2,Residential,I  Individual,90700,132200,0,222900,204 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604110,"8054EK 4 15,16    SE-12-20-3-5    5,970 Sq. Feet",T,2,Residential,I  Individual,84100,160000,0,244100,206 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604120,"8054EK 4 17    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,119300,0,203700,208 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
604130,"8054EK 4 PT18    SE-12-20-3-5    10,810 Sq. Feet",T,2,Residential,I  Individual,98900,66300,0,165200,106 HUBERT ST. N.W.,Land    R - Residential,,TV,2017
604140,"3603FD 4 19    SE-12-20-3-5    8,270 Sq. Feet",T,2,Residential,I  Individual,115000,487400,0,602400,201 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
604150,"9212439 4 18A    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,41000,0,125400,203 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
604160,"3603FD 4 20,P21    SE-12-20-3-5    6,600 Sq. Feet",T,2,Residential,I  Individual,86400,81900,0,168300,207 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
604170,"3603FD 4 P21,22    SE-12-20-3-5    11,280 Sq. Feet",T,2,Residential,I  Individual,99500,142800,0,242300,211 WINDSOR AVE. NW,Land    R - Residential,,TV,2017
604180,"1178LK 4 23A    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,94500,243900,0,338400,213 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
604190,"1178LK 4 24A    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,94500,181300,0,275800,215 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
604200,"3603FD 4 26    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,71100,0,155500,217 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
604210,"3603FD 4 27    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,143400,0,227800,219 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
604220,"3603FD 4 28    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,202100,0,286500,221 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
605010,"7423DQ 5 1,E2    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,92300,89000,0,181300,302 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605020,"7423DQ 5 2-4    SE-12-20-3-5    9,900 Sq. Feet",T,2,Residential,I  Individual,107500,123200,0,230700,304 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605030,"7423DQ 5 5,6    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,100200,109400,0,209600,306 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605040,"7423DQ 5 7,EB    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,92300,84300,0,176600,308 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605050,"7423DQ 5 W8,9    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,92300,120100,0,212400,310 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605060,"7423DQ 5 10,11    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,100200,110800,0,211000,312 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605070,"9311679 5 34    SE-12-20-3-5    5,930 Sq. Feet",T,2,Residential,I  Individual,92200,88800,0,181000,314 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605075,"9311679 5 35    SE-12-20-3-5    5,930 Sq. Feet",T,2,Residential,I  Individual,92200,180200,0,272400,316 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605078,"7423DQ 5 15-17    SE-12-20-3-5    11,880 Sq. Feet",T,2,Residential,I  Individual,110400,129500,0,239900,320 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605090,"7423DQ 5 18,19    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,100200,76300,0,176500,324 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605100,"7423DQ 5 20    SE-12-20-3-5    3,960 Sq. Feet",T,2,Residential,I  Individual,65800,103300,0,169100,328 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
605110,"3603FD 5 21,W22    SE-12-20-3-5    10,200 Sq. Feet",T,2,Residential,I  Individual,108200,213200,0,321400,321 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
605120,"3603FD 5 E22P23    SE-12-20-3-5    7,800 Sq. Feet",T,2,Residential,I  Individual,99700,121000,0,220700,319 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
605125,"3603FD 5 P23,24    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,97500,202900,0,300400,317 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
605130,"3603FD 5 25    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,169100,0,262100,315 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
605135,"3603FD 5 W26    SE-12-20-3-5    5,400 Sq. Feet",T,2,Residential,I  Individual,85900,187300,0,273200,313 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
605140,"3603FD 5 E26,27    SE-12-20-3-5    6,600 Sq. Feet",T,2,Residential,I  Individual,95200,182800,0,278000,311 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
605150,"3603FD 5 28    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,148200,0,241200,309 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
605160,"3603FD 5 29,W30    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,160800,0,265000,307 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
605170,"3603FD 5 E30,31    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,150800,0,255000,305 WINDSOR AVE. NW,Land    R - Residential,,TV,2017
605180,"3603FD 5 32,33    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,118300,385100,0,503400,301 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
606010,"3138FM 6 E1    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,82700,117800,0,200500,401A WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
606020,"3138FM 6 W1    SE-12-20-3-5    4,500 Sq. Feet",T,2,Residential,I  Individual,82700,107000,0,189700,401B WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
606030,"3138FM 6 2    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,119600,0,223800,403 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
606040,"3138FM 6 3    SE-12-20-3-5    10,560 Sq. Feet",E,11,Institutional,I  Individual,108600,403500,0,512100,405 WINDSOR AVE. N.W.,Land    NR - Non Residential,,TV,2017
606050,"3138FM 6 4,5    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,110600,210000,0,320600,407 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
606060,"3138FM 6 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,208000,0,301000,411 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
606070,"3138FM 6 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,165100,0,258100,413 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
606080,"3138FM 6 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,156500,0,249500,415 WINSOR AVE. N.W.,Land    R - Residential,,TV,2017
606090,"3138FM 6 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,162800,0,255800,417 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
606510,"7423DQ 6 1,2    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,83000,42400,0,125400,402 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
606520,"7423DQ 6 W2,3    SE-12-20-3-5    6,720 Sq. Feet",T,2,Residential,I  Individual,95700,167500,0,263200,404 SUNSET BOULEVARD N.W.,Land    R - Residential,,TV,2017
606525,"7423DQ 6 4-6    SE-12-20-3-5    11,880 Sq. Feet",T,2,Residential,I  Individual,110400,183300,0,293700,406 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
606540,"7423DQ 6 7,8    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,100200,149200,0,249400,410 SUNSET BLVD. N.W.,Land    R - Residential,,TV,2017
